HTTP|23.95.150.145:6114
HTTP|38.154.203.95:5863
HTTP|198.105.121.200:6462
HTTP|64.137.96.74:6641
HTTP|198.23.243.226:6361
HTTP|209.127.138.10:5784
HTTP|38.154.185.97:6370
HTTP|84.247.60.125:6095
HTTP|142.111.67.146:5611
HTTP|50.114.82.8:6992
